Sno,MQ-135,MQ-136,MQ-137,Gas
3472,0.07,0.193,1.051,Butane
3473,0.071,0.193,1.049,Butane
3474,0.072,0.194,1.045,Butane
3475,0.072,0.193,1.047,Butane
3476,0.072,0.194,1.053,Butane
3477,0.073,0.194,1.043,Butane
3478,0.074,0.193,1.055,Butane
3479,0.074,0.195,1.055,Butane
3480,0.075,0.194,1.043,Butane
3481,0.075,0.195,1.053,Butane
3482,0.075,0.195,1.053,Butane
3483,0.076,0.195,1.049,Butane
3484,0.076,0.196,1.043,Butane
3485,0.076,0.196,1.045,Butane
3486,0.076,0.196,1.043,Butane
3487,0.076,0.197,1.043,Butane
3488,0.076,0.198,1.045,Butane
3489,0.076,0.198,1.049,Butane
3490,0.076,0.198,1.047,Butane
3491,0.076,0.201,1.047,Butane
3492,0.075,0.203,1.047,Butane
3493,0.076,0.205,1.043,Butane
3494,0.076,0.205,1.049,Butane
3495,0.076,0.206,1.047,Butane
3496,0.076,0.207,1.043,Butane
3497,0.076,0.207,1.041,Butane
3498,0.077,0.209,1.043,Butane
3499,0.079,0.212,1.086,Butane
3500,0.079,0.214,1.078,Butane
3501,0.074,0.195,1.074,Butane
3502,0.064,0.167,1.076,Butane
3503,0.056,0.153,1.076,Butane
3504,0.051,0.146,1.076,Butane
3505,0.047,0.141,1.074,Butane
3506,0.045,0.14,1.061,Butane
3507,0.043,0.142,1.057,Butane
3508,0.042,0.159,1.065,Butane
3509,0.041,0.198,1.061,Butane
3510,0.041,0.237,1.049,Butane
3511,0.04,0.261,1.057,Butane
3512,0.04,0.272,1.061,Butane
3513,0.04,0.279,1.063,Butane
3514,0.04,0.277,1.065,Butane
3515,0.04,0.281,1.065,Butane
3516,0.04,0.291,1.047,Butane
3517,0.04,0.301,1.057,Butane
3518,0.041,0.308,1.07,Butane
3519,0.042,0.312,1.059,Butane
3520,0.042,0.316,1.061,Butane
3521,0.043,0.328,1.057,Butane
3522,0.045,0.338,1.061,Butane
3523,0.046,0.332,1.061,Butane
3524,0.046,0.319,1.049,Butane
3525,0.047,0.311,1.055,Butane
3526,0.047,0.293,1.055,Butane
3527,0.047,0.291,1.063,Butane
3528,0.048,0.296,1.049,Butane
3529,0.049,0.329,1.053,Butane
3530,0.05,0.318,1.049,Butane
3531,0.051,0.32,1.053,Butane
3532,0.052,0.295,1.061,Butane
3533,0.052,0.26,1.061,Butane
3534,0.052,0.244,1.057,Butane
3535,0.052,0.243,1.059,Butane
3536,0.051,0.248,1.055,Butane
3537,0.051,0.252,1.061,Butane
3538,0.052,0.252,1.055,Butane
3539,0.053,0.255,1.061,Butane
3540,0.053,0.241,1.053,Butane
3541,0.054,0.225,1.063,Butane
3542,0.054,0.209,1.061,Butane
3543,0.055,0.204,1.051,Butane
3544,0.056,0.199,1.055,Butane
3545,0.058,0.206,1.059,Butane
3546,0.058,0.205,1.053,Butane
3547,0.059,0.194,1.065,Butane
3548,0.059,0.188,1.065,Butane
3549,0.058,0.189,1.063,Butane
3550,0.058,0.19,1.063,Butane
3551,0.058,0.185,1.065,Butane
3552,0.059,0.182,1.055,Butane
3553,0.059,0.181,1.057,Butane
3554,0.059,0.181,1.063,Butane
3555,0.06,0.182,1.053,Butane
3556,0.061,0.182,1.055,Butane
3557,0.061,0.185,1.061,Butane
3558,0.061,0.187,1.057,Butane
3559,0.062,0.187,1.061,Butane
3560,0.061,0.186,1.049,Butane
3561,0.062,0.187,1.053,Butane
3562,0.063,0.187,1.065,Butane
3563,0.063,0.187,1.063,Butane
3564,0.064,0.187,1.061,Butane
3565,0.064,0.187,1.063,Butane
3566,0.064,0.187,1.051,Butane
3567,0.064,0.188,1.061,Butane
3568,0.064,0.187,1.053,Butane
3569,0.064,0.187,1.061,Butane
3570,0.066,0.188,1.059,Butane
3571,0.067,0.188,1.063,Butane
3572,0.067,0.188,1.053,Butane
3573,0.068,0.187,1.061,Butane
3574,0.068,0.187,1.053,Butane
3575,0.068,0.187,1.047,Butane
3576,0.069,0.188,1.065,Butane
3577,0.069,0.188,1.063,Butane
3578,0.069,0.188,1.063,Butane
3579,0.07,0.189,1.063,Butane
3580,0.07,0.191,1.061,Butane
3581,0.071,0.191,1.057,Butane
3582,0.071,0.194,1.063,Butane
3583,0.072,0.195,1.053,Butane
3584,0.072,0.197,1.063,Butane
3585,0.072,0.198,1.063,Butane
3586,0.072,0.197,1.049,Butane
3587,0.073,0.198,1.055,Butane
3588,0.072,0.197,1.047,Butane
3589,0.073,0.196,1.063,Butane
3590,0.073,0.195,1.063,Butane
3591,0.073,0.195,1.055,Butane
3592,0.074,0.195,1.057,Butane
3593,0.074,0.195,1.063,Butane
3594,0.074,0.197,1.057,Butane
3595,0.074,0.2,1.065,Butane
3596,0.075,0.201,1.049,Butane
3597,0.075,0.199,1.061,Butane
3598,0.076,0.198,1.055,Butane
3599,0.076,0.198,1.053,Butane
3600,0.076,0.198,1.057,Butane
3601,0.077,0.198,1.063,Butane
3602,0.077,0.198,1.055,Butane
3603,0.078,0.198,1.059,Butane
3604,0.078,0.198,1.061,Butane
3605,0.078,0.202,1.055,Butane
3606,0.079,0.206,1.061,Butane
3607,0.078,0.208,1.063,Butane
3608,0.078,0.21,1.061,Butane
3609,0.078,0.213,1.057,Butane
3610,0.078,0.214,1.061,Butane
3611,0.078,0.215,1.061,Butane
3612,0.079,0.214,1.053,Butane
3613,0.079,0.213,1.063,Butane
3614,0.08,0.212,1.055,Butane
3615,0.08,0.212,1.065,Butane
3616,0.08,0.215,1.055,Butane
3617,0.081,0.216,1.049,Butane
3618,0.081,0.215,1.061,Butane
3619,0.081,0.215,1.063,Butane
3620,0.082,0.215,1.063,Butane
3621,0.082,0.215,1.053,Butane
3622,0.082,0.216,1.053,Butane
3623,0.083,0.217,1.057,Butane
3624,0.084,0.216,1.053,Butane
3625,0.084,0.215,1.045,Butane
3626,0.084,0.214,1.057,Butane
3627,0.084,0.218,1.061,Butane
3628,0.084,0.221,1.061,Butane
3629,0.084,0.221,1.055,Butane
3630,0.085,0.221,1.057,Butane
3631,0.086,0.222,1.057,Butane
3632,0.085,0.226,1.055,Butane
3633,0.086,0.231,1.061,Butane
3634,0.086,0.236,1.055,Butane
3635,0.086,0.235,1.065,Butane
3636,0.087,0.238,1.053,Butane
3637,0.087,0.241,1.051,Butane
3638,0.087,0.246,1.057,Butane
3639,0.088,0.245,1.055,Butane
3640,0.088,0.243,1.061,Butane
3641,0.088,0.244,1.055,Butane
3642,0.088,0.247,1.053,Butane
3643,0.089,0.248,1.051,Butane
3644,0.09,0.252,1.049,Butane
3645,0.09,0.251,1.051,Butane
3646,0.07,0.171,1.045,Butane
3647,0.043,0.105,1.053,Butane
3648,0.031,0.082,1.045,Butane
3649,0.026,0.08,1.045,Butane
3650,0.024,0.074,1.051,Butane
3651,0.022,0.072,-0.019,Butane
3652,0.022,0.072,1.051,Butane
3653,0.022,0.072,1.053,Butane
3654,0.022,0.073,1.043,Butane
3655,0.022,0.073,1.043,Butane
3656,0.022,0.074,1.047,Butane
3657,0.022,0.074,1.047,Butane
3658,0.022,0.074,1.043,Butane
3659,0.022,0.074,1.051,Butane
3660,0.022,0.075,1.047,Butane
3661,0.021,0.075,1.053,Butane
3662,0.02,0.075,1.051,Butane
3663,0.018,0.075,1.047,Butane
3664,0.017,0.075,1.047,Butane
3665,0.016,0.075,1.047,Butane
3666,0.016,0.075,1.043,Butane
3667,0.015,0.075,1.049,Butane
3668,0.015,0.075,1.047,Butane
3669,0.015,0.076,1.047,Butane
3670,0.015,0.076,1.043,Butane
3671,0.015,0.076,1.049,Butane
3672,0.015,0.076,1.047,Butane
3673,0.015,0.076,1.045,Butane
3674,0.015,0.076,1.043,Butane
3675,0.015,0.076,1.045,Butane
3676,0.015,0.076,1.043,Butane
3677,0.015,0.076,1.043,Butane
3678,0.015,0.077,1.043,Butane
3679,0.015,0.077,1.047,Butane
3680,0.015,0.077,1.043,Butane
3681,0.015,0.077,1.051,Butane
3682,0.015,0.077,1.049,Butane
3683,0.015,0.077,1.047,Butane
3684,0.015,0.077,1.047,Butane
3685,0.015,0.077,1.045,Butane
3686,0.015,0.077,1.043,Butane
3687,0.016,0.077,1.043,Butane
3688,0.016,0.077,1.041,Butane
3689,0.018,0.078,1.043,Butane
3690,0.019,0.078,1.043,Butane
3691,0.02,0.078,1.043,Butane
3692,0.021,0.078,1.045,Butane
3693,0.021,0.079,1.047,Butane
3694,0.022,0.079,1.039,Butane
3695,0.024,0.079,1.043,Butane
3696,0.026,0.079,1.043,Butane
3697,0.026,0.08,1.047,Butane
3698,0.025,0.08,1.043,Butane
3699,0.026,0.082,1.047,Butane
3700,0.026,0.083,1.037,Butane
3701,0.026,0.088,1.045,Butane
3702,0.025,0.09,1.043,Butane
3703,0.025,0.095,1.043,Butane
3704,0.03,0.1,1.043,Butane
3705,0.037,0.113,1.041,Butane
3706,0.036,0.132,1.043,Butane
3707,0.039,0.141,1.039,Butane
3708,0.034,0.151,1.043,Butane
3709,0.034,0.159,1.043,Butane
3710,0.035,0.166,1.043,Butane
3711,0.041,0.171,1.043,Butane
3712,0.046,0.175,1.043,Butane
3713,0.048,0.181,1.043,Butane
3714,0.047,0.186,1.047,Butane
3715,0.045,0.191,1.047,Butane
3716,0.044,0.193,1.049,Butane
3717,0.045,0.195,1.047,Butane
3718,0.041,0.195,1.043,Butane
3719,0.04,0.198,1.045,Butane
3720,0.043,0.205,1.043,Butane
3721,0.043,0.211,1.043,Butane
3722,0.04,0.22,1.053,Butane
3723,0.038,0.227,1.049,Butane
3724,0.036,0.232,1.043,Butane
3725,0.034,0.235,1.043,Butane
3726,0.034,0.243,1.047,Butane
3727,0.039,0.244,1.049,Butane
3728,0.042,0.245,1.043,Butane
3729,0.044,0.247,1.055,Butane
3730,0.047,0.248,1.047,Butane
3731,0.053,0.25,1.043,Butane
3732,0.057,0.256,1.049,Butane
3733,0.058,0.262,1.051,Butane
3734,0.061,0.264,1.043,Butane
3735,0.064,0.268,1.045,Butane
3736,0.063,0.273,1.043,Butane
3737,0.058,0.277,1.055,Butane
3738,0.054,0.28,1.047,Butane
3739,0.054,0.29,1.047,Butane
3740,0.055,0.295,1.053,Butane
3741,0.056,0.293,1.047,Butane
3742,0.056,0.292,1.043,Butane
3743,0.056,0.297,1.045,Butane
3744,0.059,0.3,1.043,Butane
3745,0.067,0.304,1.043,Butane
3746,0.067,0.307,1.045,Butane
3747,0.073,0.344,1.053,Butane
3748,0.073,0.342,1.045,Butane
3749,0.074,0.325,1.049,Butane
3750,0.076,0.347,1.049,Butane
3751,0.083,0.354,1.045,Butane
3752,0.086,0.369,1.053,Butane
3753,0.087,0.422,1.047,Butane
3754,0.084,0.488,1.049,Butane
3755,0.083,0.434,1.047,Butane
3756,0.082,0.464,1.055,Butane
3757,0.082,0.395,1.051,Butane
3758,0.083,0.43,1.045,Butane
3759,0.084,0.458,1.043,Butane
3760,0.084,0.401,1.047,Butane
3761,0.085,0.327,1.043,Butane
3762,0.087,0.287,1.043,Butane
3763,0.087,0.287,1.043,Butane
3764,0.088,0.268,1.053,Butane
3765,0.089,0.253,1.043,Butane
3766,0.093,0.237,1.061,Butane
3767,0.095,0.249,1.045,Butane
3768,0.098,0.252,1.047,Butane
3769,0.096,0.244,1.049,Butane
3770,0.095,0.234,1.045,Butane
3771,0.097,0.24,1.043,Butane
3772,0.098,0.236,1.047,Butane
3773,0.098,0.233,1.055,Butane
3774,0.097,0.242,1.049,Butane
3775,0.094,0.234,1.045,Butane
3776,0.078,0.205,1.043,Butane
3777,0.057,0.084,1.043,Butane
3778,0.029,0.08,1.045,Butane
3779,0.018,0.076,-0.019,Butane
3780,0.016,0.076,1.043,Butane
3781,0.015,0.076,1.043,Butane
3782,0.015,0.076,1.039,Butane
3783,0.015,0.076,1.037,Butane
3784,0.015,0.077,1.045,Butane
3785,0.015,0.077,1.043,Butane
3786,0.015,0.077,1.039,Butane
3787,0.015,0.078,1.043,Butane
3788,0.015,0.078,1.043,Butane
3789,0.015,0.078,1.043,Butane
3790,0.015,0.078,1.043,Butane
3791,0.015,0.078,1.039,Butane
3792,0.015,0.079,1.045,Butane
3793,0.016,0.079,1.043,Butane
3794,0.016,0.079,1.037,Butane
3795,0.016,0.079,1.043,Butane
3796,0.016,0.079,1.045,Butane
3797,0.015,0.081,1.043,Butane
3798,0.016,0.08,1.045,Butane
3799,0.016,0.079,1.043,Butane
3800,0.016,0.079,1.043,Butane
3801,0.016,0.079,1.043,Butane
3802,0.016,0.08,1.043,Butane
3803,0.016,0.08,1.043,Butane
3804,0.016,0.08,1.045,Butane
3805,0.016,0.08,1.043,Butane
3806,0.016,0.08,1.037,Butane
3807,0.016,0.08,1.043,Butane
3808,0.016,0.08,1.043,Butane
3809,0.016,0.08,1.043,Butane
3810,0.016,0.08,1.043,Butane
3811,0.016,0.08,1.043,Butane
3812,0.016,0.08,1.034,Butane
3813,0.016,0.08,1.034,Butane
3814,0.016,0.081,1.037,Butane
3815,0.016,0.081,1.043,Butane
3816,0.016,0.081,1.043,Butane
3817,0.016,0.081,1.041,Butane
3818,0.016,0.081,1.043,Butane
3819,0.016,0.081,1.043,Butane
3820,0.016,0.081,1.039,Butane
3821,0.016,0.081,1.043,Butane
3822,0.017,0.082,1.037,Butane
3823,0.017,0.082,1.037,Butane
3824,0.017,0.082,1.043,Butane
3825,0.017,0.083,1.043,Butane
3826,0.018,0.083,1.045,Butane
3827,0.018,0.083,1.041,Butane
3828,0.018,0.083,1.043,Butane
3829,0.018,0.083,1.041,Butane
3830,0.018,0.084,1.041,Butane
3831,0.018,0.084,1.043,Butane
3832,0.018,0.084,1.043,Butane
3833,0.018,0.084,1.043,Butane
3834,0.019,0.085,1.039,Butane
3835,0.022,0.085,1.043,Butane
3836,0.026,0.085,1.043,Butane
3837,0.028,0.086,1.043,Butane
3838,0.027,0.086,1.043,Butane
3839,0.029,0.089,1.045,Butane
3840,0.03,0.093,1.045,Butane
3841,0.032,0.101,1.043,Butane
3842,0.034,0.112,1.045,Butane
3843,0.034,0.132,1.043,Butane
3844,0.034,0.15,1.043,Butane
3845,0.035,0.159,1.045,Butane
3846,0.035,0.166,1.041,Butane
3847,0.035,0.169,1.047,Butane
3848,0.036,0.172,1.045,Butane
3849,0.037,0.176,1.045,Butane
3850,0.037,0.178,1.047,Butane
3851,0.039,0.182,1.047,Butane
3852,0.041,0.186,1.045,Butane
3853,0.041,0.19,1.043,Butane
3854,0.041,0.192,1.043,Butane
3855,0.044,0.195,1.047,Butane
3856,0.046,0.198,1.043,Butane
3857,0.047,0.199,1.045,Butane
3858,0.048,0.202,1.045,Butane
3859,0.047,0.205,1.045,Butane
3860,0.047,0.206,1.043,Butane
3861,0.047,0.209,1.047,Butane
3862,0.047,0.21,1.045,Butane
3863,0.048,0.212,1.047,Butane
3864,0.049,0.213,1.047,Butane
3865,0.049,0.215,1.045,Butane
3866,0.05,0.215,1.043,Butane
3867,0.051,0.215,1.047,Butane
3868,0.053,0.216,1.043,Butane
3869,0.052,0.218,1.049,Butane
3870,0.054,0.222,1.055,Butane
3871,0.055,0.228,1.051,Butane
3872,0.055,0.233,1.045,Butane
3873,0.057,0.238,1.047,Butane
3874,0.06,0.243,1.049,Butane
3875,0.061,0.248,1.053,Butane
3876,0.059,0.253,1.053,Butane
3877,0.057,0.257,1.043,Butane
3878,0.056,0.259,1.043,Butane
3879,0.055,0.262,1.051,Butane
3880,0.055,0.265,1.047,Butane
3881,0.055,0.266,1.053,Butane
3882,0.054,0.265,1.043,Butane
3883,0.053,0.266,1.043,Butane
3884,0.053,0.268,1.047,Butane
3885,0.054,0.267,1.055,Butane
3886,0.053,0.268,1.047,Butane
3887,0.053,0.268,1.045,Butane
3888,0.053,0.268,1.043,Butane
3889,0.053,0.269,1.051,Butane
3890,0.053,0.27,1.049,Butane
3891,0.054,0.272,1.049,Butane
3892,0.055,0.272,1.045,Butane
3893,0.056,0.275,1.047,Butane
3894,0.059,0.275,1.053,Butane
3895,0.061,0.277,1.045,Butane
3896,0.061,0.277,1.043,Butane
3897,0.061,0.278,1.049,Butane
3898,0.061,0.28,1.053,Butane
3899,0.063,0.289,1.043,Butane
3900,0.064,0.295,1.045,Butane
3901,0.063,0.3,1.047,Butane
3902,0.062,0.304,1.045,Butane
3903,0.062,0.306,1.053,Butane
3904,0.061,0.31,1.047,Butane
3905,0.061,0.311,1.049,Butane
3906,0.061,0.313,1.049,Butane
3907,0.061,0.313,1.053,Butane
3908,0.063,0.313,1.047,Butane
3909,0.065,0.313,1.043,Butane
3910,0.064,0.312,1.043,Butane
3911,0.063,0.312,1.053,Butane
3912,0.063,0.312,1.045,Butane
3913,0.062,0.313,1.045,Butane
3914,0.061,0.316,1.053,Butane
3915,0.062,0.317,1.047,Butane
3916,0.063,0.316,1.043,Butane
3917,0.064,0.316,1.047,Butane
3918,0.065,0.316,1.041,Butane
3919,0.066,0.315,1.047,Butane
3920,0.071,0.317,1.047,Butane
3921,0.073,0.318,1.045,Butane
3922,0.077,0.317,1.041,Butane
3923,0.08,0.319,1.047,Butane
3924,0.079,0.322,1.045,Butane
3925,0.079,0.324,1.045,Butane
3926,0.083,0.325,1.049,Butane
3927,0.086,0.329,1.047,Butane
3928,0.088,0.33,1.045,Butane
3929,0.085,0.332,1.043,Butane
3930,0.083,0.335,1.049,Butane
3931,0.087,0.34,1.043,Butane
3932,0.086,0.341,1.047,Butane
3933,0.084,0.341,1.039,Butane
3934,0.082,0.342,1.047,Butane
3935,0.081,0.347,-0.019,Butane
3936,0.08,0.344,1.043,Butane
3937,0.065,0.116,1.053,Butane
3938,0.029,0.081,1.047,Butane
3939,0.02,0.079,1.055,Butane
3940,0.018,0.079,1.041,Butane
3941,0.017,0.079,1.041,Butane
3942,0.016,0.08,1.043,Butane
3943,0.016,0.08,1.043,Butane
3944,0.016,0.08,1.043,Butane
3945,0.016,0.081,1.043,Butane
3946,0.016,0.081,1.039,Butane
3947,0.016,0.081,1.032,Butane
3948,0.016,0.081,1.041,Butane
3949,0.016,0.082,1.037,Butane
3950,0.016,0.082,1.043,Butane
3951,0.016,0.082,1.032,Butane
3952,0.016,0.082,1.032,Butane
3953,0.016,0.082,1.043,Butane
3954,0.017,0.082,1.037,Butane
3955,0.017,0.082,1.043,Butane
3956,0.017,0.083,1.043,Butane
3957,0.017,0.082,1.032,Butane
3958,0.018,0.082,1.039,Butane
3959,0.018,0.082,1.043,Butane
3960,0.018,0.082,1.043,Butane
3961,0.019,0.082,1.034,Butane
3962,0.019,0.082,1.037,Butane
3963,0.02,0.082,1.032,Butane
3964,0.02,0.082,1.043,Butane
3965,0.021,0.082,1.039,Butane
3966,0.021,0.083,1.034,Butane
3967,0.022,0.083,1.034,Butane
3968,0.023,0.083,1.043,Butane
3969,0.023,0.082,1.041,Butane
3970,0.024,0.082,1.041,Butane
3971,0.024,0.082,1.037,Butane
3972,0.025,0.082,1.043,Butane
3973,0.026,0.082,1.043,Butane
3974,0.026,0.083,1.043,Butane
3975,0.027,0.083,1.032,Butane
3976,0.027,0.083,1.041,Butane
3977,0.028,0.083,1.043,Butane
3978,0.028,0.083,1.043,Butane
3979,0.029,0.083,1.035,Butane
3980,0.029,0.083,1.035,Butane
3981,0.03,0.083,1.043,Butane
3982,0.031,0.083,1.041,Butane
3983,0.031,0.083,1.041,Butane
3984,0.032,0.082,1.041,Butane
3985,0.032,0.083,1.043,Butane
3986,0.032,0.082,1.037,Butane
3987,0.033,0.082,1.041,Butane
3988,0.034,0.083,1.043,Butane
3989,0.034,0.083,1.041,Butane
3990,0.035,0.083,1.037,Butane
3991,0.036,0.083,1.035,Butane
3992,0.036,0.083,1.039,Butane
3993,0.036,0.083,1.043,Butane
3994,0.037,0.082,1.043,Butane
3995,0.037,0.082,1.043,Butane
3996,0.038,0.083,1.032,Butane
3997,0.038,0.083,1.043,Butane
3998,0.039,0.083,1.043,Butane
3999,0.039,0.083,1.043,Butane
4000,0.039,0.083,1.043,Butane
4001,0.04,0.083,1.039,Butane
4002,0.04,0.083,1.037,Butane
4003,0.041,0.083,1.034,Butane
4004,0.041,0.083,1.043,Butane
4005,0.041,0.083,1.041,Butane
4006,0.041,0.083,1.041,Butane
4007,0.042,0.083,1.039,Butane
4008,0.043,0.083,1.043,Butane
4009,0.043,0.083,1.037,Butane
4010,0.043,0.083,1.043,Butane
4011,0.043,0.083,1.043,Butane
4012,0.043,0.083,1.043,Butane
4013,0.043,0.083,1.035,Butane
4014,0.045,0.083,1.041,Butane
4015,0.045,0.083,1.041,Butane
4016,0.046,0.083,1.034,Butane
4017,0.046,0.083,1.037,Butane
4018,0.045,0.083,1.043,Butane
4019,0.046,0.084,1.039,Butane
4020,0.046,0.083,1.037,Butane
4021,0.047,0.083,1.043,Butane
4022,0.046,0.083,1.039,Butane
4023,0.048,0.084,1.043,Butane
4024,0.047,0.084,1.035,Butane
4025,0.047,0.084,1.043,Butane
4026,0.048,0.084,1.043,Butane
4027,0.048,0.084,1.043,Butane
4028,0.049,0.084,1.041,Butane
4029,0.049,0.084,1.035,Butane
4030,0.05,0.084,1.032,Butane
4031,0.05,0.084,1.043,Butane
4032,0.051,0.084,1.043,Butane
4033,0.052,0.084,1.039,Butane
4034,0.054,0.084,1.035,Butane
4035,0.055,0.084,1.037,Butane
4036,0.055,0.084,1.043,Butane
4037,0.055,0.084,1.037,Butane
4038,0.056,0.084,1.043,Butane
4039,0.057,0.085,1.043,Butane
4040,0.059,0.085,1.041,Butane
4041,0.064,0.085,1.041,Butane
4042,0.063,0.085,1.043,Butane
4043,0.061,0.085,1.041,Butane
4044,0.063,0.085,1.043,Butane
4045,0.063,0.085,1.037,Butane
4046,0.063,0.085,1.045,Butane
4047,0.064,0.085,1.043,Butane
4048,0.066,0.086,1.041,Butane
4049,0.067,0.086,1.043,Butane
4050,0.069,0.086,1.043,Butane
4051,0.071,0.086,1.043,Butane
4052,0.073,0.086,1.043,Butane
4053,0.076,0.087,1.041,Butane
4054,0.079,0.087,1.043,Butane
4055,0.083,0.087,1.043,Butane
4056,0.086,0.087,1.043,Butane
4057,0.09,0.088,1.043,Butane
4058,0.094,0.088,1.043,Butane
4059,0.017,0.082,1.032,Butane
4060,0.018,0.082,1.039,Butane
4061,0.018,0.082,1.043,Butane
4062,0.018,0.082,1.043,Butane
4063,0.019,0.082,1.034,Butane
4064,0.019,0.082,1.037,Butane
4065,0.02,0.082,1.032,Butane
4066,0.02,0.082,1.043,Butane
4067,0.021,0.082,1.039,Butane
4068,0.021,0.083,1.034,Butane
4069,0.022,0.083,1.034,Butane
4070,0.023,0.083,1.043,Butane
4071,0.023,0.082,1.041,Butane
4072,0.024,0.082,1.041,Butane
4073,0.024,0.082,1.037,Butane
4074,0.025,0.082,1.043,Butane
4075,0.026,0.082,1.043,Butane
